word,stage,action,reason,method,source,evidence,confidence,reversible,recheck_queued,category,decided_date
caziqued,4,demote_to_invalid,synthetic verb form of 'cazique'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
caziquing,4,demote_to_invalid,synthetic verb form of 'cazique'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
ceasings,4,demote_to_invalid,synthetic plural of the gerund of 'cease'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
cefsulodined,4,demote_to_invalid,synthetic verb form of 'cefsulodin'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
cefsulodining,4,demote_to_invalid,synthetic verb form of 'cefsulodin'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
ceftibutened,4,demote_to_invalid,synthetic verb form of 'ceftibuten'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
ceftibutening,4,demote_to_invalid,synthetic verb form of 'ceftibuten'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
ceftolozaned,4,demote_to_invalid,synthetic verb form of 'ceftolozane'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
ceftolozaning,4,demote_to_invalid,synthetic verb form of 'ceftolozane'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
ceintured,4,demote_to_invalid,synthetic verb form of 'ceinture'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
ceinturing,4,demote_to_invalid,synthetic verb form of 'ceinture'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
celadoned,4,demote_to_invalid,synthetic verb form of 'celadon'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
celadoning,4,demote_to_invalid,synthetic verb form of 'celadon'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellarings,4,demote_to_invalid,synthetic plural of the gerund of 'cellar'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
cellariumed,4,demote_to_invalid,synthetic verb form of 'cellarium'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellariuming,4,demote_to_invalid,synthetic verb form of 'cellarium'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellarwaysed,4,demote_to_invalid,synthetic verb form of 'cellarways'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellarwaysing,4,demote_to_invalid,synthetic verb form of 'cellarways'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
celleding,4,demote_to_invalid,synthetic verb form of 'celled'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellings,4,demote_to_invalid,synthetic plural of the gerund of 'cell'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
cellmated,4,demote_to_invalid,synthetic verb form of 'cellmate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellmating,4,demote_to_invalid,synthetic verb form of 'cellmate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellobiosed,4,demote_to_invalid,synthetic verb form of 'cellobiose'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
cellobiosing,4,demote_to_invalid,synthetic verb form of 'cellobiose'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
cellohexosed,4,demote_to_invalid,synthetic verb form of 'cellohexose'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
cellohexosing,4,demote_to_invalid,synthetic verb form of 'cellohexose'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
celloidined,4,demote_to_invalid,synthetic verb form of 'celloidin'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
celloidining,4,demote_to_invalid,synthetic verb form of 'celloidin'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
cellometered,4,demote_to_invalid,synthetic verb form of 'cellometer'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
cellometering,4,demote_to_invalid,synthetic verb form of 'cellometer'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
cellpaddinged,4,demote_to_invalid,synthetic verb form of 'cellpadding'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellpaddinging,4,demote_to_invalid,synthetic verb form of 'cellpadding'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cellulited,4,demote_to_invalid,synthetic verb form of 'cellulite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
centuplings,4,demote_to_invalid,synthetic plural of the gerund of 'centuple'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
cephalotribed,4,demote_to_invalid,synthetic verb form of 'cephalotribe'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
cephalotribing,4,demote_to_invalid,synthetic verb form of 'cephalotribe'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
cerating,4,demote_to_invalid,synthetic verb form of 'cerate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cerebralisings,4,demote_to_invalid,synthetic plural of the gerund of 'cerebralise'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,Science,2026-08-14
cerebralizings,4,demote_to_invalid,synthetic plural of the gerund of 'cerebralize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,Science,2026-08-14
cerebrectomied,4,demote_to_invalid,synthetic verb form of 'cerebrectomy'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
cerebrectomying,4,demote_to_invalid,synthetic verb form of 'cerebrectomy'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
cerebriformised,4,demote_to_invalid,synthetic verb form of 'cerebriformis'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
cerebriformising,4,demote_to_invalid,synthetic verb form of 'cerebriformis'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
cerebrofugaled,4,demote_to_invalid,synthetic verb form of 'cerebrofugal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
cerebrofugaling,4,demote_to_invalid,synthetic verb form of 'cerebrofugal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
cereded,4,demote_to_invalid,synthetic verb form of 'cered'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cereding,4,demote_to_invalid,synthetic verb form of 'cered'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
cerianited,4,demote_to_invalid,synthetic verb form of 'cerianite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
cerianiting,4,demote_to_invalid,synthetic verb form of 'cerianite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
cerings,4,demote_to_invalid,synthetic plural of the gerund of 'cere'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
ceritesed,4,demote_to_invalid,synthetic verb form of 'cerites'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ceritesing,4,demote_to_invalid,synthetic verb form of 'cerites'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
certainers,4,demote_to_invalid,synthetic plural of the agent noun of 'certain'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,sampled 30 of 344 stems; MW ruled on 23 and accepted none (95% CI 0-14.3%),medium,yes,yes,General,2026-08-14
certificatings,4,demote_to_invalid,synthetic plural of the gerund of 'certificate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
certifyings,4,demote_to_invalid,synthetic plural of the gerund of 'certify'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
chabouked,4,demote_to_invalid,synthetic verb form of 'chabouk'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chabouking,4,demote_to_invalid,synthetic verb form of 'chabouk'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chaffings,4,demote_to_invalid,synthetic plural of the gerund of 'chaff'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
chagrinings,4,demote_to_invalid,synthetic plural of the gerund of 'chagrin'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
chainguned,4,demote_to_invalid,synthetic verb form of 'chaingun'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chainguning,4,demote_to_invalid,synthetic verb form of 'chaingun'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chainlinkings,4,demote_to_invalid,synthetic plural of the gerund of 'chainlink'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
chainmailled,4,demote_to_invalid,synthetic verb form of 'chainmaille'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chainmailling,4,demote_to_invalid,synthetic verb form of 'chainmaille'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chainmarksed,4,demote_to_invalid,synthetic verb form of 'chainmarks'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chainmarksing,4,demote_to_invalid,synthetic verb form of 'chainmarks'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chainpumpsed,4,demote_to_invalid,synthetic verb form of 'chainpumps'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chainpumpsing,4,demote_to_invalid,synthetic verb form of 'chainpumps'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
chainringed,4,demote_to_invalid,synthetic verb form of 'chainring'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
