word,stage,action,reason,method,source,evidence,confidence,reversible,recheck_queued,category,decided_date
cholerouser,3,demote_to_invalid,synthetic comparative of 'cholerous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
cholerousest,3,demote_to_invalid,synthetic comparative of 'cholerous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
cholescintigraphicer,3,demote_to_invalid,synthetic comparative of 'cholescintigraphic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
cholescintigraphicest,3,demote_to_invalid,synthetic comparative of 'cholescintigraphic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
cholestaticer,3,demote_to_invalid,synthetic comparative of 'cholestatic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
cholestaticest,3,demote_to_invalid,synthetic comparative of 'cholestatic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
cholinoceptiver,3,demote_to_invalid,synthetic comparative of 'cholinoceptive'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
cholinoceptivest,3,demote_to_invalid,synthetic comparative of 'cholinoceptive'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chompier,3,demote_to_invalid,synthetic comparative of 'chompy'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
chompiest,3,demote_to_invalid,synthetic comparative of 'chompy'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
chondrinouser,3,demote_to_invalid,synthetic comparative of 'chondrinous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondrinousest,3,demote_to_invalid,synthetic comparative of 'chondrinous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondriticer,3,demote_to_invalid,synthetic comparative of 'chondritic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondriticest,3,demote_to_invalid,synthetic comparative of 'chondritic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondroclasticer,3,demote_to_invalid,synthetic comparative of 'chondroclastic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondroclasticest,3,demote_to_invalid,synthetic comparative of 'chondroclastic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrocostaller,3,demote_to_invalid,synthetic comparative of 'chondrocostal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrocostallest,3,demote_to_invalid,synthetic comparative of 'chondrocostal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrocyticer,3,demote_to_invalid,synthetic comparative of 'chondrocytic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrocyticest,3,demote_to_invalid,synthetic comparative of 'chondrocytic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrodysplasticer,3,demote_to_invalid,synthetic comparative of 'chondrodysplastic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrodysplasticest,3,demote_to_invalid,synthetic comparative of 'chondrodysplastic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrofetaler,3,demote_to_invalid,synthetic comparative of 'chondrofetal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrofetalest,3,demote_to_invalid,synthetic comparative of 'chondrofetal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrofibrouser,3,demote_to_invalid,synthetic comparative of 'chondrofibrous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrofibrousest,3,demote_to_invalid,synthetic comparative of 'chondrofibrous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrogeneticer,3,demote_to_invalid,synthetic comparative of 'chondrogenetic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondrogeneticest,3,demote_to_invalid,synthetic comparative of 'chondrogenetic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondrogenouser,3,demote_to_invalid,synthetic comparative of 'chondrogenous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondrogenousest,3,demote_to_invalid,synthetic comparative of 'chondrogenous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondroinducibler,3,demote_to_invalid,synthetic comparative of 'chondroinducible'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondroinduciblest,3,demote_to_invalid,synthetic comparative of 'chondroinducible'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondroiticer,3,demote_to_invalid,synthetic comparative of 'chondroitic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Chemical,2026-08-14
chondroiticest,3,demote_to_invalid,synthetic comparative of 'chondroitic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Chemical,2026-08-14
chondromesenchymaler,3,demote_to_invalid,synthetic comparative of 'chondromesenchymal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondromesenchymalest,3,demote_to_invalid,synthetic comparative of 'chondromesenchymal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondroosseouser,3,demote_to_invalid,synthetic comparative of 'chondroosseous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondroosseousest,3,demote_to_invalid,synthetic comparative of 'chondroosseous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondroplasticer,3,demote_to_invalid,synthetic comparative of 'chondroplastic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondroplasticest,3,demote_to_invalid,synthetic comparative of 'chondroplastic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrosteouser,3,demote_to_invalid,synthetic comparative of 'chondrosteous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondrosteousest,3,demote_to_invalid,synthetic comparative of 'chondrosteous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
chondrotoxicer,3,demote_to_invalid,synthetic comparative of 'chondrotoxic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chondrotoxicest,3,demote_to_invalid,synthetic comparative of 'chondrotoxic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
choreiformer,3,demote_to_invalid,synthetic comparative of 'choreiform'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
choreiformest,3,demote_to_invalid,synthetic comparative of 'choreiform'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chorioallantoicer,3,demote_to_invalid,synthetic comparative of 'chorioallantoic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chorioallantoicest,3,demote_to_invalid,synthetic comparative of 'chorioallantoic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
chorioamnionicer,3,demote_to_invalid,synthetic comparative of 'chorioamnionic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
